P15289	Homo sapiens	Metazoa	507	18	0
Q9XSW3	Sus scrofa	Metazoa	240	18	0
B0XT72	Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10)	Fungi	452	19	0
Q9UHF4	Homo sapiens	Metazoa	553	29	0
P0DSJ6	Myrmecia gulosa	Metazoa	62	24	0
Q29486	Felis catus	Metazoa	524	17	0
P19034	Bos taurus	Metazoa	101	22	0
Q9H293	Homo sapiens	Metazoa	177	32	0
C0H9B6	Salmo salar	Metazoa	413	19	0
P15247	Mus musculus	Metazoa	144	18	0
Q96DU3	Homo sapiens	Metazoa	332	21	0
Q86SC0	Oryctes rhinoceros	Metazoa	66	26	0
P31723	Penicillium citrinum	Fungi	511	35	0
P13727	Homo sapiens	Metazoa	222	16	0
B2NHN2	Talaromyces funiculosus	Fungi	339	20	0
P20797	Antheraea polyphemus	Metazoa	163	21	0
Q9Z0L3	Mus musculus	Metazoa	485	17	0
Q9NR16	Homo sapiens	Metazoa	1453	40	0
Q8H8C7	Oryza sativa subsp. japonica	Viridiplantae	356	28	0
Q8I948	Acanthoscurria gomesiana	Metazoa	156	23	0
Q6RG02	Penaeus merguiensis	Metazoa	2586	18	0
P02743	Homo sapiens	Metazoa	223	19	0
Q8T113	Bombyx mori	Metazoa	227	17	0
Q00657	Rattus norvegicus	Metazoa	2326	29	0
Q9R100	Mus musculus	Metazoa	827	25	0
P10675	Schistocerca americana	Metazoa	662	24	0
P17697	Bos taurus	Metazoa	439	19	0
O76942	Encephalitozoon cuniculi (strain GB-M1)	Fungi	395	22	0
P08833	Homo sapiens	Metazoa	259	25	0
P28088	Bos taurus	Metazoa	441	26	0
P13611	Homo sapiens	Metazoa	3396	20	0
Q27309	Bombyx mori	Metazoa	1782	15	0
P33577	Petromyzon marinus	Metazoa	119	19	0
Q5B833	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	387	24	0
Q27441	Aplysia californica	Metazoa	92	21	0
B3STN7	Nosema bombycis (strain CQ1 / CVCC 102059)	Fungi	316	18	0
Q8T0W3	Pimpla hypochondriaca	Metazoa	63	25	0
P02765	Homo sapiens	Metazoa	367	18	0
P01033	Homo sapiens	Metazoa	207	23	0
Q9YH85	Gallus gallus	Metazoa	2120	24	0
E0X9F6	Thaumetopoea pityocampa	Metazoa	126	18	0
O75462	Homo sapiens	Metazoa	422	37	0
Q86WA6	Homo sapiens	Metazoa	291	37	0
Q71DJ5	Arabidopsis thaliana	Viridiplantae	393	20	0
Q09131	Glycine max	Viridiplantae	464	30	0
Q18184	Caenorhabditis elegans	Metazoa	89	23	0
Q62632	Rattus norvegicus	Metazoa	306	18	0
P00687	Mus musculus	Metazoa	511	15	0
P11919	Manduca sexta	Metazoa	88	26	0
P0DQB8	Scolopendra dehaani	Metazoa	73	20	0
P02790	Homo sapiens	Metazoa	462	23	0
P56829	Ovis aries	Metazoa	195	23	0
Q13162	Homo sapiens	Metazoa	271	37	0
P0C1X6	Tityus discrepans	Metazoa	62	26	0
P80090	Lymnaea stagnalis	Metazoa	122	29	0
P19438	Homo sapiens	Metazoa	455	29	0
P13671	Homo sapiens	Metazoa	934	21	0
P11590	Mus musculus	Metazoa	178	16	0
Q06K77	Phlebotomus duboscqi	Metazoa	336	21	0
Q29422	Ovis aries	Metazoa	333	20	0
P16636	Rattus norvegicus	Metazoa	411	21	0
Q8LD43	Arabidopsis thaliana	Viridiplantae	62	22	0
Q6UWL6	Homo sapiens	Metazoa	708	20	0
D4A540	Rattus norvegicus	Metazoa	148	31	0
F1RRV3	Sus scrofa	Metazoa	2692	19	0
Q6DWK3	Colletotrichum lindemuthianum	Fungi	248	26	0
Q86YT9	Homo sapiens	Metazoa	394	19	0
P79208	Ovis aries	Metazoa	603	16	0
B0FHH8	Manduca sexta	Metazoa	151	18	0
P28798	Mus musculus	Metazoa	589	17	0
P02702	Bos taurus	Metazoa	241	19	0
P04706	Zea mays	Viridiplantae	223	19	0
Q9VMD9	Drosophila melanogaster	Metazoa	2188	18	0
P28906	Homo sapiens	Metazoa	385	31	0
Q86LE5	Rhipicephalus microplus	Metazoa	110	20	0
Q9BZW8	Homo sapiens	Metazoa	370	21	0
O70280	Rattus norvegicus	Metazoa	212	26	0
P58912	Phyllodiscus semoni	Metazoa	488	21	0
Q9MYV1	Canis lupus familiaris	Metazoa	128	25	0
P48816	Bombyx mori	Metazoa	137	18	0
O43278	Homo sapiens	Metazoa	529	35	0
Q6T6C1	Theromyzon tessulatum	Metazoa	107	21	0
A4LAR6	Grifola frondosa	Fungi	107	24	0
Q9P0V8	Homo sapiens	Metazoa	285	22	0
Q84V39	Olea europaea	Viridiplantae	123	21	0
P22388	Rattus norvegicus	Metazoa	202	25	0
P21828	Bombyx mori	Metazoa	262	16	0
P11021	Homo sapiens	Metazoa	654	18	0
Q02126	Hordeum vulgare	Viridiplantae	330	25	0
P07529	Naganishia albida	Fungi	332	21	0
P34115	Dictyostelium discoideum	Amoebozoa	730	20	0
Q05443	Bos taurus	Metazoa	342	18	0
P27613	Trichostrongylus colubriformis	Metazoa	173	15	0
Q3C258	Actinia equina	Metazoa	70	20	0
Q7M4T0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	480	17	0
Q02596	Mus musculus	Metazoa	151	19	0
B8JLQ9	Danio rerio	Metazoa	363	24	0
Q52085	Heterostelium pallidum	Amoebozoa	320	19	0
P41271	Homo sapiens	Metazoa	181	16	0
Q96DR8	Homo sapiens	Metazoa	90	20	0
Q1XG90	Crassostrea virginica	Metazoa	135	18	0
P05560	Dromaius novaehollandiae	Metazoa	207	23	0
